client_id,birth_number,district_id,gender,age,age_levels
676,530207,70,MALE,46,MIDDLE AGED
677,630524,5,MALE,36,MIDDLE AGED
678,330528,39,FEMALE,66,SENIOR
679,400319,8,MALE,59,MIDDLE AGED
680,400509,8,FEMALE,59,MIDDLE AGED
681,770115,15,MALE,22,YOUTH
682,791021,18,MALE,20,YOUTH
683,450829,76,FEMALE,54,MIDDLE AGED
684,760410,3,FEMALE,23,YOUTH
685,301213,72,FEMALE,69,SENIOR
686,711003,32,FEMALE,28,ADULT
687,750128,32,MALE,24,YOUTH
688,540504,1,MALE,45,MIDDLE AGED
689,640802,70,MALE,35,ADULT
690,421107,38,MALE,57,MIDDLE AGED
691,440113,38,FEMALE,55,MIDDLE AGED
692,360111,74,FEMALE,63,MIDDLE AGED
693,350317,74,MALE,64,MIDDLE AGED
694,360228,29,MALE,63,MIDDLE AGED
695,550627,28,MALE,44,MIDDLE AGED
696,521201,28,FEMALE,47,MIDDLE AGED
697,740501,1,MALE,25,ADULT
698,540227,75,MALE,45,MIDDLE AGED
699,220422,26,FEMALE,77,SENIOR
700,291120,12,MALE,70,SENIOR
702,681107,31,FEMALE,31,ADULT
703,590426,4,MALE,40,MIDDLE AGED
704,750501,54,MALE,24,YOUTH
705,381210,19,MALE,61,MIDDLE AGED
706,480805,1,MALE,51,MIDDLE AGED
707,411214,1,MALE,58,MIDDLE AGED
708,771127,50,FEMALE,22,YOUTH
709,341229,1,MALE,65,SENIOR
710,251128,23,MALE,74,SENIOR
711,630816,48,FEMALE,36,MIDDLE AGED
712,621204,54,MALE,37,MIDDLE AGED
713,800329,20,FEMALE,19,YOUTH
714,701008,31,MALE,29,ADULT
715,520115,1,FEMALE,47,MIDDLE AGED
716,541204,1,FEMALE,45,MIDDLE AGED
717,680502,54,MALE,31,ADULT
718,600228,54,FEMALE,39,MIDDLE AGED
719,740809,46,MALE,25,ADULT
720,540906,29,MALE,45,MIDDLE AGED
721,400215,43,MALE,59,MIDDLE AGED
722,701125,62,FEMALE,29,ADULT
723,570726,12,FEMALE,42,MIDDLE AGED
724,530202,65,FEMALE,46,MIDDLE AGED
725,561211,75,MALE,43,MIDDLE AGED
726,350213,16,MALE,64,MIDDLE AGED
727,300720,32,FEMALE,69,SENIOR
728,320120,32,MALE,67,SENIOR
729,690317,63,FEMALE,30,ADULT
730,730814,63,MALE,26,ADULT
731,790122,74,FEMALE,20,YOUTH
732,780705,74,MALE,21,YOUTH
733,780728,46,MALE,21,YOUTH
734,850114,46,FEMALE,14,YOUTH
735,731126,1,MALE,26,ADULT
736,770426,1,FEMALE,22,YOUTH
737,521104,74,MALE,47,MIDDLE AGED
738,200326,25,MALE,79,SENIOR
739,420416,72,MALE,57,MIDDLE AGED
740,231107,55,MALE,76,SENIOR
741,410709,74,MALE,58,MIDDLE AGED
742,511015,1,FEMALE,48,MIDDLE AGED
743,410217,1,MALE,58,MIDDLE AGED
744,400718,26,MALE,59,MIDDLE AGED
745,660214,52,FEMALE,33,ADULT
746,620416,52,MALE,37,MIDDLE AGED
747,530820,24,FEMALE,46,MIDDLE AGED
748,361015,25,MALE,63,MIDDLE AGED
749,330729,25,FEMALE,66,SENIOR
750,560929,70,FEMALE,43,MIDDLE AGED
751,590309,70,MALE,40,MIDDLE AGED
752,441220,72,MALE,55,MIDDLE AGED
753,400924,72,FEMALE,59,MIDDLE AGED
754,470604,63,FEMALE,52,MIDDLE AGED
755,471121,72,MALE,52,MIDDLE AGED
756,200513,31,MALE,79,SENIOR
757,701220,71,FEMALE,29,ADULT
758,610726,68,FEMALE,38,MIDDLE AGED
759,550520,29,MALE,44,MIDDLE AGED
760,360825,57,FEMALE,63,MIDDLE AGED
762,370420,21,MALE,62,MIDDLE AGED
763,270824,75,FEMALE,72,SENIOR
764,551013,49,FEMALE,44,MIDDLE AGED
765,691231,65,MALE,30,ADULT
766,260703,1,FEMALE,73,SENIOR
767,230616,1,MALE,76,SENIOR
768,310923,32,FEMALE,68,SENIOR
769,771215,40,MALE,22,YOUTH
772,441210,64,MALE,55,MIDDLE AGED
773,351030,4,MALE,64,MIDDLE AGED
774,730303,70,MALE,26,ADULT
775,401130,51,FEMALE,59,MIDDLE AGED
776,530503,1,FEMALE,46,MIDDLE AGED
777,610520,1,MALE,38,MIDDLE AGED
778,400604,13,MALE,59,MIDDLE AGED
779,440612,69,FEMALE,55,MIDDLE AGED
780,240226,3,MALE,75,SENIOR
781,450920,72,MALE,54,MIDDLE AGED
782,630318,5,FEMALE,36,MIDDLE AGED
783,710325,27,FEMALE,28,ADULT
784,641228,27,MALE,35,ADULT
785,340909,63,MALE,65,SENIOR
786,780906,53,MALE,21,YOUTH
787,471208,3,MALE,52,MIDDLE AGED
788,740903,47,MALE,25,ADULT
789,310921,4,MALE,68,SENIOR
790,670509,63,FEMALE,32,ADULT
791,500929,68,FEMALE,49,MIDDLE AGED
793,780204,21,MALE,21,YOUTH
794,790716,21,FEMALE,20,YOUTH
796,190830,1,MALE,80,SENIOR
797,480127,8,MALE,51,MIDDLE AGED
798,400212,27,FEMALE,59,MIDDLE AGED
799,360219,27,MALE,63,MIDDLE AGED
803,510215,35,MALE,48,MIDDLE AGED
804,560123,35,FEMALE,43,MIDDLE AGED
806,800422,60,MALE,19,YOUTH
807,691021,53,FEMALE,30,ADULT
808,631128,31,MALE,36,MIDDLE AGED
809,191015,49,MALE,80,SENIOR
810,450924,58,FEMALE,54,MIDDLE AGED
811,400528,58,MALE,59,MIDDLE AGED
812,401206,39,MALE,59,MIDDLE AGED
813,640129,70,MALE,35,ADULT
814,591001,19,MALE,40,MIDDLE AGED
815,641027,22,FEMALE,35,ADULT
816,580201,17,FEMALE,41,MIDDLE AGED
818,660427,54,MALE,33,ADULT
819,580708,74,MALE,41,MIDDLE AGED
820,601106,74,FEMALE,39,MIDDLE AGED
821,480512,49,MALE,51,MIDDLE AGED
822,590508,37,FEMALE,40,MIDDLE AGED
823,561024,41,MALE,43,MIDDLE AGED
824,520905,27,MALE,47,MIDDLE AGED
825,770402,74,MALE,22,YOUTH
826,780123,1,MALE,21,YOUTH
827,650904,10,FEMALE,34,ADULT
828,581210,10,MALE,41,MIDDLE AGED
829,570519,24,MALE,42,MIDDLE AGED
830,480827,69,MALE,51,MIDDLE AGED
831,480502,2,MALE,51,MIDDLE AGED
832,231223,67,FEMALE,76,SENIOR
833,600611,5,MALE,39,MIDDLE AGED
834,221217,54,MALE,77,SENIOR
835,431020,28,FEMALE,56,MIDDLE AGED
836,480614,28,MALE,51,MIDDLE AGED
837,741014,71,MALE,25,ADULT
838,680204,71,FEMALE,31,ADULT
839,550518,47,FEMALE,44,MIDDLE AGED
840,370426,20,MALE,62,MIDDLE AGED
841,810210,69,MALE,18,YOUTH
842,330703,12,FEMALE,66,SENIOR
843,570903,54,FEMALE,42,MIDDLE AGED
844,450114,22,MALE,54,MIDDLE AGED
845,530130,22,FEMALE,46,MIDDLE AGED
846,491201,35,MALE,50,MIDDLE AGED
847,791225,49,MALE,20,YOUTH
849,390606,26,FEMALE,60,MIDDLE AGED
850,690921,19,MALE,30,ADULT
851,190616,25,MALE,80,SENIOR
852,160604,25,FEMALE,83,SENIOR
853,490602,70,MALE,50,MIDDLE AGED
854,411102,72,FEMALE,58,MIDDLE AGED
855,300128,58,MALE,69,SENIOR
856,190122,23,MALE,80,SENIOR
857,480221,32,MALE,51,MIDDLE AGED
858,590329,47,FEMALE,40,MIDDLE AGED
859,680729,1,FEMALE,31,ADULT
860,671208,1,MALE,32,ADULT
861,560913,1,FEMALE,43,MIDDLE AGED
862,520105,30,MALE,47,MIDDLE AGED
863,681129,54,FEMALE,31,ADULT
864,530327,11,MALE,46,MIDDLE AGED
865,461103,11,FEMALE,53,MIDDLE AGED
866,751124,38,FEMALE,24,YOUTH
870,570506,70,MALE,42,MIDDLE AGED
871,740311,76,MALE,25,ADULT
872,630222,35,MALE,36,MIDDLE AGED
873,440105,60,MALE,55,MIDDLE AGED
874,520905,14,FEMALE,47,MIDDLE AGED
875,561207,14,MALE,43,MIDDLE AGED
876,601125,1,MALE,39,MIDDLE AGED
877,270121,5,FEMALE,72,SENIOR
878,200417,5,MALE,79,SENIOR
879,431208,38,FEMALE,56,MIDDLE AGED
880,600217,49,MALE,39,MIDDLE AGED
881,750222,5,FEMALE,24,YOUTH
882,330909,70,FEMALE,66,SENIOR
883,200106,75,FEMALE,79,SENIOR
884,181014,75,MALE,81,SENIOR
885,230208,34,MALE,76,SENIOR
886,480202,34,MALE,51,MIDDLE AGED
887,731128,66,FEMALE,26,ADULT
888,731026,28,MALE,26,ADULT
889,811024,54,FEMALE,18,YOUTH
890,190330,77,MALE,80,SENIOR
891,310131,33,MALE,68,SENIOR
892,220524,42,FEMALE,77,SENIOR
893,351023,43,FEMALE,64,MIDDLE AGED
894,340818,75,MALE,65,SENIOR
895,700703,39,MALE,29,ADULT
896,730424,36,FEMALE,26,ADULT
897,810325,36,MALE,18,YOUTH
898,430427,38,FEMALE,56,MIDDLE AGED
899,440213,38,MALE,55,MIDDLE AGED
900,770410,73,MALE,22,YOUTH
901,191221,39,MALE,80,SENIOR
902,500815,23,MALE,49,MIDDLE AGED
903,340306,31,MALE,65,SENIOR
904,320208,1,MALE,67,SENIOR
905,401023,38,MALE,59,MIDDLE AGED
906,780616,65,MALE,21,YOUTH
907,480311,51,MALE,51,MIDDLE AGED
908,610307,51,FEMALE,38,MIDDLE AGED
909,750907,23,MALE,24,YOUTH
910,610927,1,MALE,38,MIDDLE AGED
911,391128,43,MALE,60,MIDDLE AGED
912,201029,76,MALE,79,SENIOR
913,381118,1,MALE,61,MIDDLE AGED
914,210119,1,FEMALE,78,SENIOR
915,750503,12,MALE,24,YOUTH
916,580629,3,MALE,41,MIDDLE AGED
917,730916,25,FEMALE,26,ADULT
918,641223,26,MALE,35,ADULT
921,540213,7,FEMALE,45,MIDDLE AGED
922,720816,22,FEMALE,27,ADULT
923,780822,22,MALE,21,YOUTH
924,530712,1,MALE,46,MIDDLE AGED
925,590813,54,MALE,40,MIDDLE AGED
926,810122,1,MALE,18,YOUTH
927,741026,1,MALE,25,ADULT
928,511010,66,FEMALE,48,MIDDLE AGED
929,350423,30,MALE,64,MIDDLE AGED
930,590825,68,FEMALE,40,MIDDLE AGED
931,680607,16,MALE,31,ADULT
932,470927,3,MALE,52,MIDDLE AGED
933,780311,33,FEMALE,21,YOUTH
934,820819,33,MALE,17,YOUTH
935,460517,42,FEMALE,53,MIDDLE AGED
936,430730,42,MALE,56,MIDDLE AGED
937,311114,1,MALE,68,SENIOR
938,440807,59,FEMALE,55,MIDDLE AGED
939,520803,21,MALE,47,MIDDLE AGED
940,600811,53,MALE,39,MIDDLE AGED
941,351005,10,MALE,64,MIDDLE AGED
942,310902,12,FEMALE,68,SENIOR
943,360926,12,MALE,63,MIDDLE AGED
944,701218,39,MALE,29,ADULT
945,770110,39,FEMALE,22,YOUTH
946,510806,54,MALE,48,MIDDLE AGED
948,240422,49,MALE,75,SENIOR
949,760727,3,MALE,23,YOUTH
950,650412,76,FEMALE,34,ADULT
951,600917,76,MALE,39,MIDDLE AGED
952,510501,63,FEMALE,48,MIDDLE AGED
953,371017,25,MALE,62,MIDDLE AGED
954,421020,1,FEMALE,57,MIDDLE AGED
955,700128,57,MALE,29,ADULT
956,661021,1,MALE,33,ADULT
957,411223,56,FEMALE,58,MIDDLE AGED
958,420504,56,MALE,57,MIDDLE AGED
959,620912,11,FEMALE,37,MIDDLE AGED
960,570413,16,FEMALE,42,MIDDLE AGED
961,311004,15,FEMALE,68,SENIOR
962,660219,19,MALE,33,ADULT
963,661217,64,FEMALE,33,ADULT
964,531021,10,FEMALE,46,MIDDLE AGED
965,721201,13,FEMALE,27,ADULT
966,780902,13,MALE,21,YOUTH
967,790620,76,MALE,20,YOUTH
968,570217,69,MALE,42,MIDDLE AGED
970,570329,36,MALE,42,MIDDLE AGED
971,190101,46,FEMALE,80,SENIOR
972,170506,46,MALE,82,SENIOR
973,701006,14,FEMALE,29,ADULT
974,630624,14,MALE,36,MIDDLE AGED
975,590712,1,FEMALE,40,MIDDLE AGED
976,551119,16,FEMALE,44,MIDDLE AGED
977,260510,76,FEMALE,73,SENIOR
978,680609,56,FEMALE,31,ADULT
979,661118,56,MALE,33,ADULT
980,610930,40,MALE,38,MIDDLE AGED
981,600628,5,MALE,39,MIDDLE AGED
984,490703,20,MALE,50,MIDDLE AGED
985,470113,20,FEMALE,52,MIDDLE AGED
986,550516,74,MALE,44,MIDDLE AGED
987,520520,60,MALE,47,MIDDLE AGED
988,391001,40,FEMALE,60,MIDDLE AGED
989,330815,40,MALE,66,SENIOR
990,611224,71,MALE,38,MIDDLE AGED
991,410627,32,MALE,58,MIDDLE AGED
992,480521,19,MALE,51,MIDDLE AGED
993,691031,44,FEMALE,30,ADULT
994,710427,36,MALE,28,ADULT
995,731030,36,FEMALE,26,ADULT
996,800626,1,FEMALE,19,YOUTH
997,501111,59,MALE,49,MIDDLE AGED
998,530628,59,FEMALE,46,MIDDLE AGED
999,660901,74,FEMALE,33,ADULT
1000,611027,74,MALE,38,MIDDLE AGED
1001,470414,44,MALE,52,MIDDLE AGED
1002,440308,42,FEMALE,55,MIDDLE AGED
1003,371031,31,FEMALE,62,MIDDLE AGED
1004,570925,3,MALE,42,MIDDLE AGED
1006,420628,46,FEMALE,57,MIDDLE AGED
1007,380105,46,MALE,61,MIDDLE AGED
1008,560706,6,MALE,43,MIDDLE AGED
1009,620427,33,FEMALE,37,MIDDLE AGED
1010,550816,33,MALE,44,MIDDLE AGED
1011,390713,16,MALE,60,MIDDLE AGED
1012,660213,70,FEMALE,33,ADULT
1013,730312,70,MALE,26,ADULT
1014,310208,1,MALE,68,SENIOR
1015,340313,62,MALE,65,SENIOR
1016,400721,62,FEMALE,59,MIDDLE AGED
1017,430212,6,FEMALE,56,MIDDLE AGED
1018,450228,53,MALE,54,MIDDLE AGED
1019,461222,14,FEMALE,53,MIDDLE AGED
1020,770510,72,FEMALE,22,YOUTH
1021,770805,2,MALE,22,YOUTH
1022,400723,31,MALE,59,MIDDLE AGED
1023,381228,1,MALE,61,MIDDLE AGED
1024,560329,25,MALE,43,MIDDLE AGED
1025,640708,15,MALE,35,ADULT
1026,790812,57,MALE,20,YOUTH
1027,401104,1,FEMALE,59,MIDDLE AGED
1028,341002,1,MALE,65,SENIOR
1029,540316,1,FEMALE,45,MIDDLE AGED
1030,471011,1,MALE,52,MIDDLE AGED
1031,681211,2,FEMALE,31,ADULT
1032,381030,1,FEMALE,61,MIDDLE AGED
1033,371014,1,MALE,62,MIDDLE AGED
1034,741111,52,FEMALE,25,ADULT
1035,710328,13,FEMALE,28,ADULT
1036,761206,13,MALE,23,YOUTH
1037,651101,1,FEMALE,34,ADULT
1038,610923,69,FEMALE,38,MIDDLE AGED
1039,801011,70,FEMALE,19,YOUTH
1040,600617,1,MALE,39,MIDDLE AGED
1041,610705,72,MALE,38,MIDDLE AGED
1042,660925,17,FEMALE,33,ADULT
1043,631116,17,MALE,36,MIDDLE AGED
1044,710913,9,FEMALE,28,ADULT
1045,471224,60,FEMALE,52,MIDDLE AGED
1046,750824,1,MALE,24,YOUTH
1047,630711,16,FEMALE,36,MIDDLE AGED
1048,741003,70,FEMALE,25,ADULT
1049,421111,1,MALE,57,MIDDLE AGED
1050,710701,27,FEMALE,28,ADULT
1051,710826,73,FEMALE,28,ADULT
1052,640311,56,MALE,35,ADULT
1053,580603,56,FEMALE,41,MIDDLE AGED
1054,240820,63,MALE,75,SENIOR
1055,190517,4,MALE,80,SENIOR
1056,630619,1,MALE,36,MIDDLE AGED
1057,390221,52,MALE,60,MIDDLE AGED
1058,750801,9,FEMALE,24,YOUTH
1059,600603,26,MALE,39,MIDDLE AGED
1060,571217,26,FEMALE,42,MIDDLE AGED
1062,750108,16,MALE,24,YOUTH
1063,760612,16,FEMALE,23,YOUTH
1064,510203,1,FEMALE,48,MIDDLE AGED
1065,571126,2,MALE,42,MIDDLE AGED
1066,401018,1,MALE,59,MIDDLE AGED
1067,520514,1,MALE,47,MIDDLE AGED
1068,261020,13,FEMALE,73,SENIOR
1069,380221,54,FEMALE,61,MIDDLE AGED
1070,381202,54,MALE,61,MIDDLE AGED
1071,250125,43,MALE,74,SENIOR
1072,661208,60,FEMALE,33,ADULT
1073,240410,34,MALE,75,SENIOR
1074,280825,34,FEMALE,71,SENIOR
1075,340604,65,FEMALE,65,SENIOR
1076,790511,53,FEMALE,20,YOUTH
1077,200623,46,MALE,79,SENIOR
1078,781215,24,FEMALE,21,YOUTH
1079,610715,3,MALE,38,MIDDLE AGED
1080,501006,54,FEMALE,49,MIDDLE AGED
1081,701216,71,MALE,29,ADULT
1082,670223,9,MALE,32,ADULT
1083,371215,48,MALE,62,MIDDLE AGED
1084,440409,48,FEMALE,55,MIDDLE AGED
1085,321219,60,FEMALE,67,SENIOR
1086,730504,74,MALE,26,ADULT
1087,780730,74,FEMALE,21,YOUTH
1088,690823,47,FEMALE,30,ADULT
1089,391209,1,MALE,60,MIDDLE AGED
1090,390620,35,FEMALE,60,MIDDLE AGED
1091,400627,59,FEMALE,59,MIDDLE AGED
1092,620720,41,FEMALE,37,MIDDLE AGED
1093,760728,62,FEMALE,23,YOUTH
1094,601004,30,FEMALE,39,MIDDLE AGED
1095,540216,30,MALE,45,MIDDLE AGED
1096,260303,1,FEMALE,73,SENIOR
1097,300902,1,MALE,69,SENIOR
1098,480910,60,FEMALE,51,MIDDLE AGED
1099,791121,65,FEMALE,20,YOUTH
1100,510704,59,MALE,48,MIDDLE AGED
1101,460622,74,MALE,53,MIDDLE AGED
1102,350129,72,MALE,64,MIDDLE AGED
1103,510818,1,MALE,48,MIDDLE AGED
1104,550209,1,FEMALE,44,MIDDLE AGED
1105,420103,56,MALE,57,MIDDLE AGED
1106,400225,56,FEMALE,59,MIDDLE AGED
1107,610426,60,MALE,38,MIDDLE AGED
1108,551222,62,FEMALE,44,MIDDLE AGED
1109,310901,58,FEMALE,68,SENIOR
1110,280324,10,FEMALE,71,SENIOR
1111,790604,61,MALE,20,YOUTH
1112,300725,13,FEMALE,69,SENIOR
1113,760820,11,MALE,23,YOUTH
1114,800618,59,MALE,19,YOUTH
1115,200824,36,FEMALE,79,SENIOR
1116,730419,69,FEMALE,26,ADULT
1117,761101,20,FEMALE,23,YOUTH
1118,691103,20,MALE,30,ADULT
1119,800105,54,FEMALE,19,YOUTH
1120,731021,41,FEMALE,26,ADULT
1121,390302,59,MALE,60,MIDDLE AGED
1122,210218,20,MALE,78,SENIOR
1123,220826,20,FEMALE,77,SENIOR
1124,280412,21,MALE,71,SENIOR
1125,340330,9,FEMALE,65,SENIOR
1126,351023,9,MALE,64,MIDDLE AGED
1127,741112,23,MALE,25,ADULT
1128,300716,7,MALE,69,SENIOR
1129,310924,43,MALE,68,SENIOR
1130,401126,70,FEMALE,59,MIDDLE AGED
1131,471028,55,FEMALE,52,MIDDLE AGED
1132,480321,55,MALE,51,MIDDLE AGED
1133,580915,37,FEMALE,41,MIDDLE AGED
1134,591001,37,MALE,40,MIDDLE AGED
1135,520721,8,MALE,47,MIDDLE AGED
1136,760918,9,FEMALE,23,YOUTH
1137,770305,1,FEMALE,22,YOUTH
1138,700930,70,FEMALE,29,ADULT
1139,730922,70,MALE,26,ADULT
1140,460224,18,MALE,53,MIDDLE AGED
1141,410422,21,FEMALE,58,MIDDLE AGED
1142,461119,59,FEMALE,53,MIDDLE AGED
1143,460515,59,MALE,53,MIDDLE AGED
1145,680914,58,FEMALE,31,ADULT
1146,651114,54,MALE,34,ADULT
1147,300512,3,MALE,69,SENIOR
1148,410515,41,MALE,58,MIDDLE AGED
1149,760925,14,FEMALE,23,YOUTH
1150,450624,74,FEMALE,54,MIDDLE AGED
1151,730306,59,MALE,26,ADULT
1152,810312,74,MALE,18,YOUTH
1153,801115,70,FEMALE,19,YOUTH
1154,240131,72,MALE,75,SENIOR
1155,220710,72,FEMALE,77,SENIOR
1156,331111,1,FEMALE,66,SENIOR
1157,581230,4,FEMALE,41,MIDDLE AGED
1158,540821,1,FEMALE,45,MIDDLE AGED
1159,440203,64,MALE,55,MIDDLE AGED
1160,380728,64,FEMALE,61,MIDDLE AGED
1161,730525,7,MALE,26,ADULT
1162,750219,26,FEMALE,24,YOUTH
1163,640828,20,MALE,35,ADULT
1164,590914,15,FEMALE,40,MIDDLE AGED
1165,421002,15,FEMALE,57,MIDDLE AGED
1166,590627,74,MALE,40,MIDDLE AGED
1167,540317,74,FEMALE,45,MIDDLE AGED
1168,780531,19,MALE,21,YOUTH
1169,410124,18,FEMALE,58,MIDDLE AGED
1170,770428,12,MALE,22,YOUTH
1171,740328,46,FEMALE,25,ADULT
1172,230613,54,FEMALE,76,SENIOR
1173,220602,54,MALE,77,SENIOR
1174,700313,29,FEMALE,29,ADULT
1175,251025,1,MALE,74,SENIOR
1176,180831,1,FEMALE,81,SENIOR
1177,390621,77,FEMALE,60,MIDDLE AGED
1178,711004,1,FEMALE,28,ADULT
1179,301005,1,FEMALE,69,SENIOR
1180,441006,21,MALE,55,MIDDLE AGED
1181,391112,1,MALE,60,MIDDLE AGED
1182,461016,66,FEMALE,53,MIDDLE AGED
1183,421129,54,MALE,57,MIDDLE AGED
1186,470805,2,FEMALE,52,MIDDLE AGED
1187,610906,32,FEMALE,38,MIDDLE AGED
1188,680919,32,MALE,31,ADULT
1189,320215,74,FEMALE,67,SENIOR
1190,760412,15,FEMALE,23,YOUTH
1191,770602,15,MALE,22,YOUTH
1192,250101,10,FEMALE,74,SENIOR
1193,260129,19,MALE,73,SENIOR
1194,390614,17,FEMALE,60,MIDDLE AGED
1195,390122,39,FEMALE,60,MIDDLE AGED
1196,430416,22,MALE,56,MIDDLE AGED
1197,661002,6,FEMALE,33,ADULT
1198,750217,72,FEMALE,24,YOUTH
1199,761024,64,FEMALE,23,YOUTH
1200,311117,47,FEMALE,68,SENIOR
1201,450910,54,MALE,54,MIDDLE AGED
1202,801011,47,FEMALE,19,YOUTH
1204,741109,77,FEMALE,25,ADULT
1206,570621,50,MALE,42,MIDDLE AGED
1207,390917,28,FEMALE,60,MIDDLE AGED
1208,750901,70,FEMALE,24,YOUTH
1209,570409,36,FEMALE,42,MIDDLE AGED
1210,611012,6,MALE,38,MIDDLE AGED
1211,780714,1,MALE,21,YOUTH
1212,270919,13,FEMALE,72,SENIOR
1213,660428,1,MALE,33,ADULT
1214,401115,61,MALE,59,MIDDLE AGED
1215,440506,45,MALE,55,MIDDLE AGED
1216,450612,65,FEMALE,54,MIDDLE AGED
1217,370417,59,MALE,62,MIDDLE AGED
1218,800527,74,MALE,19,YOUTH
1219,440731,1,MALE,55,MIDDLE AGED
1220,531216,40,FEMALE,46,MIDDLE AGED
1221,730518,14,FEMALE,26,ADULT
1222,391130,7,FEMALE,60,MIDDLE AGED
1223,550813,14,FEMALE,44,MIDDLE AGED
1224,380512,56,MALE,61,MIDDLE AGED
1225,460821,42,MALE,53,MIDDLE AGED
1226,510414,33,FEMALE,48,MIDDLE AGED
1227,551002,33,MALE,44,MIDDLE AGED
1228,490828,21,FEMALE,50,MIDDLE AGED
1229,710202,19,MALE,28,ADULT
1231,650927,20,FEMALE,34,ADULT
1232,590413,20,MALE,40,MIDDLE AGED
1233,421022,68,MALE,57,MIDDLE AGED
1234,750115,23,MALE,24,YOUTH
1235,790712,23,FEMALE,20,YOUTH
1236,670428,26,FEMALE,32,ADULT
1237,231107,57,MALE,76,SENIOR
1238,350901,74,MALE,64,MIDDLE AGED
1239,760909,11,FEMALE,23,YOUTH
1240,760824,32,FEMALE,23,YOUTH
1241,421217,73,FEMALE,57,MIDDLE AGED
1242,440821,73,FEMALE,55,MIDDLE AGED
1243,741005,11,FEMALE,25,ADULT
1244,640502,1,MALE,35,ADULT
1245,790813,64,MALE,20,YOUTH
1246,621119,70,MALE,37,MIDDLE AGED
1247,691009,70,FEMALE,30,ADULT
1248,710624,19,MALE,28,ADULT
1250,520801,43,FEMALE,47,MIDDLE AGED
1251,590530,1,MALE,40,MIDDLE AGED
1252,530819,1,FEMALE,46,MIDDLE AGED
1253,670828,14,FEMALE,32,ADULT
1254,390831,3,FEMALE,60,MIDDLE AGED
1255,660807,1,FEMALE,33,ADULT
1256,551113,46,FEMALE,44,MIDDLE AGED
1257,280901,35,FEMALE,71,SENIOR
1258,240920,35,MALE,75,SENIOR
1259,660929,18,MALE,33,ADULT
1260,450103,57,FEMALE,54,MIDDLE AGED
1261,510928,57,MALE,48,MIDDLE AGED
1262,520403,35,MALE,47,MIDDLE AGED
1263,590225,35,FEMALE,40,MIDDLE AGED
1264,761003,61,FEMALE,23,YOUTH
1265,581221,57,FEMALE,41,MIDDLE AGED
1266,521124,71,FEMALE,47,MIDDLE AGED
1267,540211,29,FEMALE,45,MIDDLE AGED
1268,490330,29,MALE,50,MIDDLE AGED
1269,481231,1,FEMALE,51,MIDDLE AGED
1270,300516,13,MALE,69,SENIOR
1271,351129,47,MALE,64,MIDDLE AGED
1272,440415,8,MALE,55,MIDDLE AGED
1273,780615,6,MALE,21,YOUTH
1274,760125,44,MALE,23,YOUTH
1275,511010,1,FEMALE,48,MIDDLE AGED
1276,420426,68,FEMALE,57,MIDDLE AGED
1277,310407,70,MALE,68,SENIOR
1278,780912,72,MALE,21,YOUTH
1279,560711,16,MALE,43,MIDDLE AGED
1280,520508,34,MALE,47,MIDDLE AGED
1281,491228,34,FEMALE,50,MIDDLE AGED
1282,361127,52,MALE,63,MIDDLE AGED
1283,390209,66,FEMALE,60,MIDDLE AGED
1284,430804,66,MALE,56,MIDDLE AGED
1285,391126,62,MALE,60,MIDDLE AGED
1286,500313,52,FEMALE,49,MIDDLE AGED
1287,440809,65,FEMALE,55,MIDDLE AGED
1288,720520,73,MALE,27,ADULT
1289,460918,59,MALE,53,MIDDLE AGED
1290,760129,35,MALE,23,YOUTH
1291,640418,1,FEMALE,35,ADULT
1292,770428,14,MALE,22,YOUTH
1293,270129,1,MALE,72,SENIOR
1294,300529,1,FEMALE,69,SENIOR
1295,440209,74,FEMALE,55,MIDDLE AGED
1296,590801,55,FEMALE,40,MIDDLE AGED
1297,180128,64,FEMALE,81,SENIOR
1298,210315,64,MALE,78,SENIOR
1299,201016,2,FEMALE,79,SENIOR
1300,791027,45,MALE,20,YOUTH
1303,400816,42,FEMALE,59,MIDDLE AGED
1304,360728,37,MALE,63,MIDDLE AGED
1305,450428,55,FEMALE,54,MIDDLE AGED
1306,221008,32,FEMALE,77,SENIOR
1307,530408,74,MALE,46,MIDDLE AGED
1308,540218,69,MALE,45,MIDDLE AGED
1309,750617,1,MALE,24,YOUTH
1310,770924,41,FEMALE,22,YOUTH
1311,561218,54,FEMALE,43,MIDDLE AGED
1312,350403,35,FEMALE,64,MIDDLE AGED
1313,701120,54,MALE,29,ADULT
1314,750609,54,FEMALE,24,YOUTH
1315,230226,34,MALE,76,SENIOR
1316,461113,67,FEMALE,53,MIDDLE AGED
1317,450518,67,MALE,54,MIDDLE AGED
1318,310310,47,MALE,68,SENIOR
1321,771109,35,FEMALE,22,YOUTH
1322,450922,4,FEMALE,54,MIDDLE AGED
1323,440106,70,MALE,55,MIDDLE AGED
1324,560807,66,FEMALE,43,MIDDLE AGED
1325,450919,39,MALE,54,MIDDLE AGED
1326,560512,55,FEMALE,43,MIDDLE AGED
1327,631231,20,FEMALE,36,MIDDLE AGED
1328,370605,42,FEMALE,62,MIDDLE AGED
1329,180216,26,MALE,81,SENIOR
1330,680917,66,MALE,31,ADULT
1331,631124,54,MALE,36,MIDDLE AGED
1332,571127,5,FEMALE,42,MIDDLE AGED
1333,490420,48,MALE,50,MIDDLE AGED
1334,780206,8,MALE,21,YOUTH
